0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:10 +0200] "GET /magnoliaAuthor/VAADIN/widgetsets/info.magnolia.widgetset.MagnoliaWidgetSet/vaadin-combobox-multiselect/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:10 +0200] "GET /magnoliaAuthor/VAADIN/widgetsets/info.magnolia.widgetset.MagnoliaWidgetSet/ckeditor/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:10 +0200] "GET /magnoliaAuthor/VAADIN/widgetsets/info.magnolia.widgetset.MagnoliaWidgetSet/AC4DE99A2EC9EA03C88E0C05CC914CB0.cache.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:10 +0200] "GET /magnoliaAuthor/VAADIN/themes/valo/shared/img/spinner.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:12 +0200] "POST /magnoliaAuthor/.magnolia/admincentral?v-1655881930117 HTTP/1.1" 200 4792
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:12 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/APP/PUBLISHED/browserspeechrecognizer_connector.js HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:12 +0200] "GET /magnoliaAuthor/VAADIN/themes/resurface/fonts/roboto/light/Roboto-Light.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/themes/resurface-admincentral/img/logo-magnolia.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-webpages-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-assets-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-language-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/widgetsets/info.magnolia.widgetset.MagnoliaWidgetSet/deferredjs/AC4DE99A2EC9EA03C88E0C05CC914CB0/14.cache.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/themes/magnolia-icons/fonts/MagnoliaIcons.woff?9qdq7d HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-rssfeed.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/themes/resurface/fonts/roboto/medium/Roboto-Medium.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-people.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/themes/resurface/fonts/roboto/regular/Roboto-Regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-categories.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-jcr-tools.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-configuration-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-development-app.svg HTTP/1.1" 304 -
